service_id,date,exception_type
C87624AVCHM-0011,20250528,1
C87624AVCHM-0011,20250529,1
C87624AVCHM-0011,20250601,1
C87624AVCHM-0011,20250602,1
C87624AVCHM-0011,20250603,1
C87624AVCHM-0011,20250604,1
C87624AVCHM-0011,20250605,1
C87624AVCHM-0011,20250609,1
C87624AVCHM-0011,20250610,1
C87624AVCHM-0011,20250611,1
C87624AVCHM-0011,20250612,1
C87624AVCHM-0011,20250615,1
C87624AVCHM-0011,20250616,1
C87624AVCHM-0011,20250617,1
C87624AVCHM-0011,20250618,1
C87624AVCHM-0011,20250619,1
C87626ASZHM-0011,20250517,1
C87626ASZHM-0011,20250524,1
C87626ASZHM-0011,20250531,1
C87626ASZHM-0011,20250607,1
C87626ASZHM-0011,20250608,1
C87626ASZHM-0011,20250614,1
C87626ASZHM-0011,20250621,1
C87626ASZHM-0011,20250628,1
C87626AVVHM-0011,20250518,1
C87626AVVHM-0011,20250525,1
C87626AVVHM-0011,20250601,1
C87626AVVHM-0011,20250608,1
C87626AVVHM-0011,20250609,1
C87626AVVHM-0011,20250615,1
C87626AVVHM-0011,20250622,1
C87626AVVHM-0011,20250629,1
C87628K1HPHM-0011,20250623,1
C87628K1HPHM-0011,20250624,1
C87628K1HPHM-0011,20250625,1
C87628K1HPHM-0011,20250626,1
C87628K1HPHM-0011,20250627,1
C87628K1HPHM-0011,20250630,1
C87628K1HPHM-0011,20250701,1
C87628K1VCHM-0011,20250622,1
C87628K1VCHM-0011,20250623,1
C87628K1VCHM-0011,20250624,1
C87628K1VCHM-0011,20250625,1
C87628K1VCHM-0011,20250626,1
C87628K1VCHM-0011,20250629,1
C87628K1VCHM-0011,20250630,1
C87676K1HPMAA-121,20250623,1
C87676K1HPMAA-121,20250624,1
C87676K1HPMAA-121,20250625,1
C87676K1HPMAA-121,20250626,1
C87676K1HPMAA-121,20250627,1
C87676K1HPMAA-121,20250630,1
C87676K1HPMAA-121,20250701,1
C87772K1HPWA-0021,20250517,1
C87772K1HPWA-0021,20250623,1
C87772K1HPWA-0021,20250624,1
C87772K1HPWA-0021,20250625,1
C87772K1HPWA-0021,20250626,1
C87772K1HPWA-0021,20250627,1
C87772K1HPWA-0021,20250630,1
C87772K1HPWA-0021,20250701,1
C87820K1HCMAA-011,20250623,1
C87820K1HCMAA-011,20250624,1
C87820K1HCMAA-011,20250625,1
C87820K1HCMAA-011,20250626,1
C87820K1HCMAA-011,20250630,1
C87820K1HCMAA-011,20250701,1
C87822K1PPMAA-011,20250517,1
C87822K1PPMAA-011,20250627,1
C87853AHPKYM-011,20250519,1
C87853AHPKYM-011,20250520,1
C87853AHPKYM-011,20250521,1
C87853AHPKYM-011,20250522,1
C87853AHPKYM-011,20250523,1
C87853AHPKYM-011,20250526,1
C87853AHPKYM-011,20250527,1
C87853AHPKYM-011,20250528,1
C87853AHPKYM-011,20250529,1
C87853AHPKYM-011,20250530,1
C87853AHPKYM-011,20250602,1
C87853AHPKYM-011,20250603,1
C87853AHPKYM-011,20250604,1
C87853AHPKYM-011,20250605,1
C87853AHPKYM-011,20250606,1
C87853AHPKYM-011,20250610,1
C87853AHPKYM-011,20250611,1
C87853AHPKYM-011,20250612,1
C87853AHPKYM-011,20250613,1
C87853AHPKYM-011,20250616,1
C87853AHPKYM-011,20250617,1
C87853AHPKYM-011,20250618,1
C87853AHPKYM-011,20250619,1
C87853AHPKYM-011,20250620,1
C87867K1HPKYM-011,20250517,1
C87867K1HPKYM-011,20250623,1
C87867K1HPKYM-011,20250624,1
C87867K1HPKYM-011,20250625,1
C87867K1HPKYM-011,20250626,1
C87867K1HPKYM-011,20250627,1
C87867K1HPKYM-011,20250630,1
C87867K1HPKYM-011,20250701,1
C87874AHPHM-0011,20250519,1
C87874AHPHM-0011,20250520,1
C87874AHPHM-0011,20250521,1
C87874AHPHM-0011,20250522,1
C87874AHPHM-0011,20250523,1
C87874AHPHM-0011,20250526,1
C87874AHPHM-0011,20250527,1
C87874AHPHM-0011,20250528,1
C87874AHPHM-0011,20250529,1
C87874AHPHM-0011,20250530,1
C87874AHPHM-0011,20250602,1
C87874AHPHM-0011,20250603,1
C87874AHPHM-0011,20250604,1
C87874AHPHM-0011,20250605,1
C87874AHPHM-0011,20250606,1
C87874AHPHM-0011,20250610,1
C87874AHPHM-0011,20250611,1
C87874AHPHM-0011,20250612,1
C87874AHPHM-0011,20250613,1
C87874AHPHM-0011,20250616,1
C87874AHPHM-0011,20250617,1
C87874AHPHM-0011,20250618,1
C87874AHPHM-0011,20250619,1
C87874AHPHM-0011,20250620,1
C88021AHPMAA-041,20250519,1
C88021AHPMAA-041,20250520,1
C88021AHPMAA-041,20250521,1
C88021AHPMAA-041,20250522,1
C88021AHPMAA-041,20250523,1
C88021AHPMAA-041,20250526,1
C88021AHPMAA-041,20250527,1
C88021AHPMAA-041,20250528,1
C88021AHPMAA-041,20250529,1
C88021AHPMAA-041,20250530,1
C88021AHPMAA-041,20250602,1
C88021AHPMAA-041,20250603,1
C88021AHPMAA-041,20250604,1
C88021AHPMAA-041,20250605,1
C88021AHPMAA-041,20250606,1
C88021AHPMAA-041,20250610,1
C88021AHPMAA-041,20250611,1
C88021AHPMAA-041,20250612,1
C88021AHPMAA-041,20250613,1
C88021AHPMAA-041,20250616,1
C88021AHPMAA-041,20250617,1
C88021AHPMAA-041,20250618,1
C88021AHPMAA-041,20250619,1
C88021AHPMAA-041,20250620,1
C88021AVCMAA-041,20250518,1
C88021AVCMAA-041,20250519,1
C88021AVCMAA-041,20250520,1
C88021AVCMAA-041,20250521,1
C88021AVCMAA-041,20250522,1
C88021AVCMAA-041,20250525,1
C88021AVCMAA-041,20250526,1
C88021AVCMAA-041,20250527,1
C88021AVCMAA-041,20250528,1
C88021AVCMAA-041,20250529,1
C88021AVCMAA-041,20250601,1
C88021AVCMAA-041,20250602,1
C88021AVCMAA-041,20250603,1
C88021AVCMAA-041,20250604,1
C88021AVCMAA-041,20250605,1
C88021AVCMAA-041,20250609,1
C88021AVCMAA-041,20250610,1
C88021AVCMAA-041,20250611,1
C88021AVCMAA-041,20250612,1
C88021AVCMAA-041,20250615,1
C88021AVCMAA-041,20250616,1
C88021AVCMAA-041,20250617,1
C88021AVCMAA-041,20250618,1
C88021AVCMAA-041,20250619,1
C88024ASZMAA-041,20250517,1
C88024ASZMAA-041,20250524,1
C88024ASZMAA-041,20250531,1
C88024ASZMAA-041,20250607,1
C88024ASZMAA-041,20250608,1
C88024ASZMAA-041,20250614,1
C88024ASZMAA-041,20250621,1
C88024ASZMAA-041,20250628,1
C88024AVVMAA-041,20250518,1
C88024AVVMAA-041,20250525,1
C88024AVVMAA-041,20250601,1
C88024AVVMAA-041,20250608,1
C88024AVVMAA-041,20250609,1
C88024AVVMAA-041,20250615,1
C88024AVVMAA-041,20250622,1
C88024AVVMAA-041,20250629,1
C88025K1HPMAA-031,20250623,1
C88025K1HPMAA-031,20250624,1
C88025K1HPMAA-031,20250625,1
C88025K1HPMAA-031,20250626,1
C88025K1HPMAA-031,20250627,1
C88025K1HPMAA-031,20250630,1
C88025K1HPMAA-031,20250701,1
C88025K1VCMAA-031,20250622,1
C88025K1VCMAA-031,20250623,1
C88025K1VCMAA-031,20250624,1
C88025K1VCMAA-031,20250625,1
C88025K1VCMAA-031,20250626,1
C88025K1VCMAA-031,20250629,1
C88025K1VCMAA-031,20250630,1
C88057K1HPNR-0011,20250517,1
C88057K1HPNR-0011,20250623,1
C88057K1HPNR-0011,20250624,1
C88057K1HPNR-0011,20250625,1
C88057K1HPNR-0011,20250626,1
C88057K1HPNR-0011,20250627,1
C88057K1HPNR-0011,20250630,1
C88057K1HPNR-0011,20250701,1
C88241AVVYM-0081,20250518,1
C88241AVVYM-0081,20250525,1
C88241AVVYM-0081,20250601,1
C88241AVVYM-0081,20250615,1
C88241AVVYM-0081,20250622,1
C88241AVVYM-0081,20250629,1
C88242RAAVVYM-0011,20250518,1
C88468AHPCsZ-011,20250517,1
C88468AHPCsZ-011,20250519,1
C88468AHPCsZ-011,20250520,1
C88468AHPCsZ-011,20250521,1
C88468AHPCsZ-011,20250522,1
C88468AHPCsZ-011,20250523,1
C88468AHPCsZ-011,20250526,1
C88468AHPCsZ-011,20250527,1
C88468AHPCsZ-011,20250528,1
C88468AHPCsZ-011,20250529,1
C88468AHPCsZ-011,20250530,1
C88468AHPCsZ-011,20250602,1
C88468AHPCsZ-011,20250603,1
C88468AHPCsZ-011,20250604,1
C88468AHPCsZ-011,20250605,1
C88468AHPCsZ-011,20250606,1
C88468AHPCsZ-011,20250610,1
C88468AHPCsZ-011,20250611,1
C88468AHPCsZ-011,20250612,1
C88468AHPCsZ-011,20250613,1
C88468AHPCsZ-011,20250616,1
C88468AHPCsZ-011,20250617,1
C88468AHPCsZ-011,20250618,1
C88468AHPCsZ-011,20250619,1
C88468AHPCsZ-011,20250620,1
C88468AHPCsZ-011,20250623,1
C88468AHPCsZ-011,20250624,1
C88468AHPCsZ-011,20250625,1
C88468AHPCsZ-011,20250626,1
C88468AHPCsZ-011,20250627,1
C88468AHPCsZ-011,20250630,1
C88468AHPCsZ-011,20250701,1
C88487AHPCsZ-021,20250517,1
C88487AHPCsZ-021,20250519,1
C88487AHPCsZ-021,20250520,1
C88487AHPCsZ-021,20250521,1
C88487AHPCsZ-021,20250522,1
C88487AHPCsZ-021,20250523,1
C88487AHPCsZ-021,20250526,1
C88487AHPCsZ-021,20250527,1
C88487AHPCsZ-021,20250528,1
C88487AHPCsZ-021,20250529,1
C88487AHPCsZ-021,20250530,1
C88487AHPCsZ-021,20250602,1
C88487AHPCsZ-021,20250603,1
C88487AHPCsZ-021,20250604,1
C88487AHPCsZ-021,20250605,1
C88487AHPCsZ-021,20250606,1
C88487AHPCsZ-021,20250610,1
C88487AHPCsZ-021,20250611,1
C88487AHPCsZ-021,20250612,1
C88487AHPCsZ-021,20250613,1
C88487AHPCsZ-021,20250616,1
C88487AHPCsZ-021,20250617,1
C88487AHPCsZ-021,20250618,1
C88487AHPCsZ-021,20250619,1
C88487AHPCsZ-021,20250620,1
C88487AHPCsZ-021,20250623,1
C88487AHPCsZ-021,20250624,1
C88487AHPCsZ-021,20250625,1
C88487AHPCsZ-021,20250626,1
C88487AHPCsZ-021,20250627,1
C88487AHPCsZ-021,20250630,1
C88487AHPCsZ-021,20250701,1
C88637AHCHM-0011,20250519,1
C88637AHCHM-0011,20250520,1
C88637AHCHM-0011,20250521,1
C88637AHCHM-0011,20250522,1
C88637AHCHM-0011,20250526,1
C88637AHCHM-0011,20250527,1
C88637AHCHM-0011,20250528,1
C88637AHCHM-0011,20250529,1
C88637AHCHM-0011,20250602,1
C88637AHCHM-0011,20250603,1
C88637AHCHM-0011,20250604,1
C88637AHCHM-0011,20250605,1
C88637AHCHM-0011,20250610,1
C88637AHCHM-0011,20250611,1
C88637AHCHM-0011,20250612,1
C88637AHCHM-0011,20250616,1
C88637AHCHM-0011,20250617,1
C88637AHCHM-0011,20250618,1
C88637AHCHM-0011,20250619,1
C88672APPHM-0011,20250523,1
C88672APPHM-0011,20250530,1
C88672APPHM-0011,20250606,1
C88672APPHM-0011,20250613,1
C88672APPHM-0011,20250620,1
C88932AHCSIM-011,20250519,1
C88932AHCSIM-011,20250520,1
C88932AHCSIM-011,20250521,1
C88932AHCSIM-011,20250522,1
C88932AHCSIM-011,20250526,1
C88932AHCSIM-011,20250527,1
C88932AHCSIM-011,20250528,1
C88932AHCSIM-011,20250529,1
C88932AHCSIM-011,20250602,1
C88932AHCSIM-011,20250603,1
C88932AHCSIM-011,20250604,1
C88932AHCSIM-011,20250605,1
C88932AHCSIM-011,20250610,1
C88932AHCSIM-011,20250611,1
C88932AHCSIM-011,20250612,1
C88932AHCSIM-011,20250616,1
C88932AHCSIM-011,20250617,1
C88932AHCSIM-011,20250618,1
C88932AHCSIM-011,20250619,1
C88999RA6VVYM-0031,20250518,1
C89348AHPWA-0041,20250519,1
C89348AHPWA-0041,20250520,1
C89348AHPWA-0041,20250521,1
C89348AHPWA-0041,20250522,1
C89348AHPWA-0041,20250523,1
C89348AHPWA-0041,20250526,1
C89348AHPWA-0041,20250527,1
C89348AHPWA-0041,20250528,1
C89348AHPWA-0041,20250529,1
C89348AHPWA-0041,20250530,1
C89348AHPWA-0041,20250602,1
C89348AHPWA-0041,20250603,1
C89348AHPWA-0041,20250604,1
C89348AHPWA-0041,20250605,1
C89348AHPWA-0041,20250606,1
C89348AHPWA-0041,20250610,1
C89348AHPWA-0041,20250611,1
C89348AHPWA-0041,20250612,1
C89348AHPWA-0041,20250613,1
C89348AHPWA-0041,20250616,1
C89348AHPWA-0041,20250617,1
C89348AHPWA-0041,20250618,1
C89348AHPWA-0041,20250619,1
C89348AHPWA-0041,20250620,1
C89390AVVHF-0011,20250518,1
C89460APPSIM-011,20250523,1
C89460APPSIM-011,20250530,1
C89460APPSIM-011,20250606,1
C89460APPSIM-011,20250613,1
C89460APPSIM-011,20250620,1
C89531AVVYM-0011,20250518,1
C89531AVVYM-0011,20250525,1
C89531AVVYM-0011,20250601,1
C89531AVVYM-0011,20250608,1
C89531AVVYM-0011,20250609,1
C89531AVVYM-0011,20250615,1
C89531AVVYM-0011,20250622,1
C89531AVVYM-0011,20250629,1
C89533AHCNR-0011,20250519,1
C89533AHCNR-0011,20250520,1
C89533AHCNR-0011,20250521,1
C89533AHCNR-0011,20250522,1
C89533AHCNR-0011,20250526,1
C89533AHCNR-0011,20250527,1
C89533AHCNR-0011,20250528,1
C89533AHCNR-0011,20250529,1
C89533AHCNR-0011,20250602,1
C89533AHCNR-0011,20250603,1
C89533AHCNR-0011,20250604,1
C89533AHCNR-0011,20250605,1
C89533AHCNR-0011,20250610,1
C89533AHCNR-0011,20250611,1
C89533AHCNR-0011,20250612,1
C89533AHCNR-0011,20250616,1
C89533AHCNR-0011,20250617,1
C89533AHCNR-0011,20250618,1
C89533AHCNR-0011,20250619,1
C89534APPNR-0011,20250523,1
C89534APPNR-0011,20250530,1
C89534APPNR-0011,20250606,1
C89534APPNR-0011,20250613,1
C89534APPNR-0011,20250620,1
C89535ASZNR-0011,20250524,1
C89535ASZNR-0011,20250531,1
C89535ASZNR-0011,20250607,1
C89535ASZNR-0011,20250614,1
C89535ASZNR-0011,20250621,1
C89535ASZNR-0011,20250628,1
C89536AVVNR-0011,20250518,1
C89536AVVNR-0011,20250525,1
C89536AVVNR-0011,20250601,1
C89536AVVNR-0011,20250608,1
C89536AVVNR-0011,20250609,1
C89536AVVNR-0011,20250615,1
C89536AVVNR-0011,20250622,1
C89536AVVNR-0011,20250629,1
C89546K1HPNR-0011,20250517,1
C89546K1HPNR-0011,20250623,1
C89546K1HPNR-0011,20250624,1
C89546K1HPNR-0011,20250625,1
C89546K1HPNR-0011,20250626,1
C89546K1HPNR-0011,20250627,1
C89546K1HPNR-0011,20250630,1
C89546K1HPNR-0011,20250701,1
C89566ASZVK-0031,20250524,1
C89566ASZVK-0031,20250531,1
C89566ASZVK-0031,20250607,1
C89566ASZVK-0031,20250614,1
C89566ASZVK-0031,20250621,1
C89566ASZVK-0031,20250628,1
C89567AVVVK-0031,20250518,1
C89567AVVVK-0031,20250525,1
C89567AVVVK-0031,20250601,1
C89567AVVVK-0031,20250608,1
C89567AVVVK-0031,20250609,1
C89567AVVVK-0031,20250615,1
C89567AVVVK-0031,20250622,1
C89567AVVVK-0031,20250629,1
C89613ASZHM-0011,20250524,1
C89613ASZHM-0011,20250531,1
C89613ASZHM-0011,20250607,1
C89613ASZHM-0011,20250614,1
C89613ASZHM-0011,20250621,1
C89613ASZHM-0011,20250628,1
C89628AVVHM-0011,20250518,1
C89628AVVHM-0011,20250525,1
C89628AVVHM-0011,20250601,1
C89628AVVHM-0011,20250608,1
C89628AVVHM-0011,20250609,1
C89628AVVHM-0011,20250615,1
C89628AVVHM-0011,20250622,1
C89628AVVHM-0011,20250629,1
C89685APPHM-0011,20250523,1
C89685APPHM-0011,20250530,1
C89685APPHM-0011,20250606,1
C89685APPHM-0011,20250613,1
C89685APPHM-0011,20250620,1
C89685APPHM-0011,20250627,1
C89685ASZHM-0011,20250524,1
C89685ASZHM-0011,20250531,1
C89685ASZHM-0011,20250607,1
C89685ASZHM-0011,20250614,1
C89685ASZHM-0011,20250621,1
C89685ASZHM-0011,20250628,1
C89688APPMAA-041,20250523,1
C89688APPMAA-041,20250530,1
C89688APPMAA-041,20250606,1
C89688APPMAA-041,20250613,1
C89688APPMAA-041,20250620,1
C89688APPMAA-041,20250627,1
C89688ASZMAA-041,20250524,1
C89688ASZMAA-041,20250531,1
C89688ASZMAA-041,20250607,1
C89688ASZMAA-041,20250614,1
C89688ASZMAA-041,20250621,1
C89688ASZMAA-041,20250628,1
C89714ASZMAA-091,20250524,1
C89714ASZMAA-091,20250531,1
C89714ASZMAA-091,20250607,1
C89714ASZMAA-091,20250614,1
C89714ASZMAA-091,20250621,1
C89714ASZMAA-091,20250628,1
C89747APPNR-0011,20250523,1
C89747APPNR-0011,20250530,1
C89747APPNR-0011,20250606,1
C89747APPNR-0011,20250613,1
C89747APPNR-0011,20250620,1
C89747APPNR-0011,20250627,1
C89747ASZNR-0011,20250524,1
C89747ASZNR-0011,20250531,1
C89747ASZNR-0011,20250607,1
C89747ASZNR-0011,20250614,1
C89747ASZNR-0011,20250621,1
C89747ASZNR-0011,20250628,1
C89748ASZNR-0011,20250517,1
C89748ASZNR-0011,20250524,1
C89748ASZNR-0011,20250531,1
C89748ASZNR-0011,20250607,1
C89748ASZNR-0011,20250608,1
C89748ASZNR-0011,20250614,1
C89748ASZNR-0011,20250621,1
C89748ASZNR-0011,20250628,1
C89748AVVNR-0011,20250518,1
C89748AVVNR-0011,20250525,1
C89748AVVNR-0011,20250601,1
C89748AVVNR-0011,20250608,1
C89748AVVNR-0011,20250609,1
C89748AVVNR-0011,20250615,1
C89748AVVNR-0011,20250622,1
C89748AVVNR-0011,20250629,1
C89852ASZYM-0021,20250524,1
C89852ASZYM-0021,20250531,1
C89852ASZYM-0021,20250607,1
C89852ASZYM-0021,20250614,1
C89852ASZYM-0021,20250621,1
C89852ASZYM-0021,20250628,1
C89861AHPYM-0021,20250519,1
C89861AHPYM-0021,20250520,1
C89861AHPYM-0021,20250521,1
C89861AHPYM-0021,20250522,1
C89861AHPYM-0021,20250523,1
C89861AHPYM-0021,20250526,1
C89861AHPYM-0021,20250527,1
C89861AHPYM-0021,20250528,1
C89861AHPYM-0021,20250529,1
C89861AHPYM-0021,20250530,1
C89861AHPYM-0021,20250602,1
C89861AHPYM-0021,20250603,1
C89861AHPYM-0021,20250604,1
C89861AHPYM-0021,20250605,1
C89861AHPYM-0021,20250606,1
C89861AHPYM-0021,20250610,1
C89861AHPYM-0021,20250611,1
C89861AHPYM-0021,20250612,1
C89861AHPYM-0021,20250613,1
C89861AHPYM-0021,20250616,1
C89861AHPYM-0021,20250617,1
C89861AHPYM-0021,20250618,1
C89861AHPYM-0021,20250619,1
C89861AHPYM-0021,20250620,1
C89861AVCYM-0021,20250518,1
C89861AVCYM-0021,20250519,1
C89861AVCYM-0021,20250520,1
C89861AVCYM-0021,20250521,1
C89861AVCYM-0021,20250522,1
C89861AVCYM-0021,20250525,1
C89861AVCYM-0021,20250526,1
C89861AVCYM-0021,20250527,1
C89861AVCYM-0021,20250528,1
C89861AVCYM-0021,20250529,1
C89861AVCYM-0021,20250601,1
C89861AVCYM-0021,20250602,1
C89861AVCYM-0021,20250603,1
C89861AVCYM-0021,20250604,1
C89861AVCYM-0021,20250605,1
C89861AVCYM-0021,20250609,1
C89861AVCYM-0021,20250610,1
C89861AVCYM-0021,20250611,1
C89861AVCYM-0021,20250612,1
C89861AVCYM-0021,20250615,1
C89861AVCYM-0021,20250616,1
C89861AVCYM-0021,20250617,1
C89861AVCYM-0021,20250618,1
C89861AVCYM-0021,20250619,1
C89890AVVYM-0031,20250518,1
C89890AVVYM-0031,20250525,1
C89890AVVYM-0031,20250601,1
C89890AVVYM-0031,20250608,1
C89890AVVYM-0031,20250609,1
C89890AVVYM-0031,20250615,1
C89890AVVYM-0031,20250622,1
C89890AVVYM-0031,20250629,1
C89892AVVYM-0021,20250518,1
C89892AVVYM-0021,20250525,1
C89892AVVYM-0021,20250601,1
C89892AVVYM-0021,20250608,1
C89892AVVYM-0021,20250609,1
C89892AVVYM-0021,20250615,1
C89892AVVYM-0021,20250622,1
C89892AVVYM-0021,20250629,1
C89991ASZSZB-011,20250524,1
C89991ASZSZB-011,20250531,1
C89991ASZSZB-011,20250607,1
C89991ASZSZB-011,20250614,1
C89991ASZSZB-011,20250621,1
C89991ASZSZB-011,20250628,1
C89992AVVSZB-011,20250518,1
C89992AVVSZB-011,20250525,1
C89992AVVSZB-011,20250601,1
C89992AVVSZB-011,20250608,1
C89992AVVSZB-011,20250609,1
C89992AVVSZB-011,20250615,1
C89992AVVSZB-011,20250622,1
C89992AVVSZB-011,20250629,1
C89993AHPCsZ-011,20250519,1
C89993AHPCsZ-011,20250520,1
C89993AHPCsZ-011,20250521,1
C89993AHPCsZ-011,20250522,1
C89993AHPCsZ-011,20250523,1
C89993AHPCsZ-011,20250526,1
C89993AHPCsZ-011,20250527,1
C89993AHPCsZ-011,20250528,1
C89993AHPCsZ-011,20250529,1
C89993AHPCsZ-011,20250530,1
C89993AHPCsZ-011,20250602,1
C89993AHPCsZ-011,20250603,1
C89993AHPCsZ-011,20250604,1
C89993AHPCsZ-011,20250605,1
C89993AHPCsZ-011,20250606,1
C89993AHPCsZ-011,20250610,1
C89993AHPCsZ-011,20250611,1
C89993AHPCsZ-011,20250612,1
C89993AHPCsZ-011,20250613,1
C89993AHPCsZ-011,20250616,1
C89993AHPCsZ-011,20250617,1
C89993AHPCsZ-011,20250618,1
C89993AHPCsZ-011,20250619,1
C89993AHPCsZ-011,20250620,1
C90001K1HPPD-0011,20250517,1
C90001K1HPPD-0011,20250623,1
C90001K1HPPD-0011,20250624,1
C90001K1HPPD-0011,20250625,1
C90001K1HPPD-0011,20250626,1
C90001K1HPPD-0011,20250627,1
C90001K1HPPD-0011,20250630,1
C90001K1HPPD-0011,20250701,1
C90141ASZMAA-241,20250524,1
C90141ASZMAA-241,20250531,1
C90141ASZMAA-241,20250607,1
C90141ASZMAA-241,20250614,1
C90141ASZMAA-241,20250621,1
C90141ASZMAA-241,20250628,1
C90143AVVMAA-241,20250518,1
C90143AVVMAA-241,20250525,1
C90143AVVMAA-241,20250601,1
C90143AVVMAA-241,20250608,1
C90143AVVMAA-241,20250609,1
C90143AVVMAA-241,20250615,1
C90143AVVMAA-241,20250622,1
C90143AVVMAA-241,20250629,1
C90242K1PPYM-0031,20250517,1
C90355K1HPHF-0011,20250517,1
C90497ASZPD-0061,20250524,1
C90497ASZPD-0061,20250531,1
C90497ASZPD-0061,20250607,1
C90497ASZPD-0061,20250614,1
C90497ASZPD-0061,20250621,1
C90497ASZPD-0061,20250628,1
C90500APPYM-0061,20250523,1
C90500APPYM-0061,20250530,1
C90500APPYM-0061,20250606,1
C90500APPYM-0061,20250613,1
C90500APPYM-0061,20250620,1
C90500APPYM-0061,20250627,1
C90500ASZYM-0061,20250524,1
C90500ASZYM-0061,20250531,1
C90500ASZYM-0061,20250607,1
C90500ASZYM-0061,20250614,1
C90500ASZYM-0061,20250621,1
C90500ASZYM-0061,20250628,1
C90501ASZYM-0061,20250517,1
C90501ASZYM-0061,20250524,1
C90501ASZYM-0061,20250531,1
C90501ASZYM-0061,20250607,1
C90501ASZYM-0061,20250608,1
C90501ASZYM-0061,20250614,1
C90501ASZYM-0061,20250621,1
C90501ASZYM-0061,20250628,1
C90501AVVYM-0061,20250518,1
C90501AVVYM-0061,20250525,1
C90501AVVYM-0061,20250601,1
C90501AVVYM-0061,20250608,1
C90501AVVYM-0061,20250609,1
C90501AVVYM-0061,20250615,1
C90501AVVYM-0061,20250622,1
C90501AVVYM-0061,20250629,1
C90778AHCKYM-021,20250519,1
C90778AHCKYM-021,20250520,1
C90778AHCKYM-021,20250521,1
C90778AHCKYM-021,20250522,1
C90778AHCKYM-021,20250526,1
C90778AHCKYM-021,20250527,1
C90778AHCKYM-021,20250528,1
C90778AHCKYM-021,20250529,1
C90778AHCKYM-021,20250602,1
C90778AHCKYM-021,20250603,1
C90778AHCKYM-021,20250604,1
C90778AHCKYM-021,20250605,1
C90778AHCKYM-021,20250610,1
C90778AHCKYM-021,20250611,1
C90778AHCKYM-021,20250612,1
C90778AHCKYM-021,20250616,1
C90778AHCKYM-021,20250617,1
C90778AHCKYM-021,20250618,1
C90778AHCKYM-021,20250619,1
C90789K1HPKYM-021,20250623,1
C90789K1HPKYM-021,20250624,1
C90789K1HPKYM-021,20250625,1
C90789K1HPKYM-021,20250626,1
C90789K1HPKYM-021,20250627,1
C90789K1HPKYM-021,20250630,1
C90789K1HPKYM-021,20250701,1
C90879AHPWA-0031,20250519,1
C90879AHPWA-0031,20250520,1
C90879AHPWA-0031,20250521,1
C90879AHPWA-0031,20250522,1
C90879AHPWA-0031,20250523,1
C90879AHPWA-0031,20250526,1
C90879AHPWA-0031,20250527,1
C90879AHPWA-0031,20250528,1
C90879AHPWA-0031,20250529,1
C90879AHPWA-0031,20250530,1
C90879AHPWA-0031,20250602,1
C90879AHPWA-0031,20250603,1
C90879AHPWA-0031,20250604,1
C90879AHPWA-0031,20250605,1
C90879AHPWA-0031,20250606,1
C90879AHPWA-0031,20250610,1
C90879AHPWA-0031,20250611,1
C90879AHPWA-0031,20250612,1
C90879AHPWA-0031,20250613,1
C90879AHPWA-0031,20250616,1
C90879AHPWA-0031,20250617,1
C90879AHPWA-0031,20250618,1
C90879AHPWA-0031,20250619,1
C90879AHPWA-0031,20250620,1
C90933ASZWA-0031,20250524,1
C90933ASZWA-0031,20250531,1
C90933ASZWA-0031,20250607,1
C90933ASZWA-0031,20250614,1
C90933ASZWA-0031,20250621,1
C90933ASZWA-0031,20250628,1
C90972K1HPHM-0011,20250517,1
C90972K1HPHM-0011,20250623,1
C90972K1HPHM-0011,20250624,1
C90972K1HPHM-0011,20250625,1
C90972K1HPHM-0011,20250626,1
C90972K1HPHM-0011,20250627,1
C90972K1HPHM-0011,20250630,1
C90972K1HPHM-0011,20250701,1
C90990AVVWA-0031,20250518,1
C90990AVVWA-0031,20250525,1
C90990AVVWA-0031,20250601,1
C90990AVVWA-0031,20250608,1
C90990AVVWA-0031,20250609,1
C90990AVVWA-0031,20250615,1
C90990AVVWA-0031,20250622,1
C90990AVVWA-0031,20250629,1
C90996AHCNR-0011,20250520,1
C90996AHCNR-0011,20250521,1
C90996AHCNR-0011,20250522,1
C90996AHCNR-0011,20250526,1
C90996AHCNR-0011,20250527,1
C90996AHCNR-0011,20250528,1
C90996AHCNR-0011,20250529,1
C90996AHCNR-0011,20250602,1
C90996AHCNR-0011,20250603,1
C90996AHCNR-0011,20250604,1
C90996AHCNR-0011,20250605,1
C90996AHCNR-0011,20250610,1
C90996AHCNR-0011,20250611,1
C90996AHCNR-0011,20250612,1
C90996AHCNR-0011,20250616,1
C90996AHCNR-0011,20250617,1
C90996AHCNR-0011,20250618,1
C90996AHCNR-0011,20250619,1
C90999K1HPWA-0031,20250623,1
C90999K1HPWA-0031,20250624,1
C90999K1HPWA-0031,20250625,1
C90999K1HPWA-0031,20250626,1
C90999K1HPWA-0031,20250627,1
C90999K1HPWA-0031,20250630,1
C90999K1HPWA-0031,20250701,1
C91001K1HPRG-0031,20250623,1
C91001K1HPRG-0031,20250624,1
C91001K1HPRG-0031,20250625,1
C91001K1HPRG-0031,20250626,1
C91001K1HPRG-0031,20250627,1
C91008K1HPWA-0041,20250517,1
C91008K1HPWA-0041,20250623,1
C91008K1HPWA-0041,20250624,1
